,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TMED2,-0.078667894,0.9626385,4.814437,-0.04167174,-0.059483483,6.326132,-0.066054344,-0.0012976512,-0.03991517,3.1698387,-0.062178843,-0.04765465,7.0422544,-0.01742514,4.906334,7.2972918
FXR1,-0.07861838,0.9612807,4.818233,-0.04172543,-0.059467763,6.313884,-0.06602986,-0.0012915775,-0.03989664,3.1621246,-0.062142365,-0.04764288,7.0456986,-0.017493375,4.904727,7.295194
ERP29,-0.07882538,0.96269816,4.819874,-0.04177065,-0.05960141,6.3307657,-0.06615685,-0.0013153253,-0.039959386,3.1702006,-0.06224292,-0.04772891,7.065872,-0.017538486,4.9157395,7.3084893
GM22072,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
UBTF,-0.08236505,0.9485346,4.772492,-0.038806427,-0.056530543,6.423957,-0.06329294,0.49211746,-0.04374668,3.17296,-0.0631245,-0.04084794,6.928167,-0.018277064,4.436068,7.355553
TRPS1,-0.078379035,0.95951533,4.8042316,-0.04154284,-0.059235677,6.3058577,-0.06583705,-0.0012338231,-0.039758537,3.1575546,-0.061917156,-0.047490556,7.0178294,-0.01739487,4.889057,7.276038
NR1D1,-0.07893832,0.9658667,4.82463,-0.04190635,-0.05975213,6.3477116,-0.06627501,-0.001334458,-0.04003373,3.1805587,-0.06237315,-0.047892373,7.0748525,-0.01755212,4.92551,7.328269
NFIB,-0.07890077,0.9642097,4.8218937,-0.041828584,-0.05971902,6.3433037,-0.06622598,-0.0013627099,-0.04000605,3.1808846,-0.06234452,-0.04783883,7.070993,-0.017549837,4.9202724,7.318898
LGMN,-0.080725975,0.28194863,5.0111966,-0.039527655,-0.056025423,5.4312525,-0.056574143,0.08953806,-0.04379048,2.4016118,-0.058028262,-0.050097913,6.7671037,-0.013249944,4.608101,7.9108334
CHST15,-0.07993962,0.97591156,4.836671,-0.042218547,-0.06051798,6.4124403,-0.06683627,-0.0015700241,-0.040432177,3.2221088,-0.063037015,-0.048457604,7.1667824,-0.017834365,4.975095,7.39435
TNFAIP3,-0.058868293,0.81112355,4.4798455,-0.03578377,-0.043621782,6.0661907,-0.058807466,0.002298221,-0.031607013,2.1786675,-0.049710702,-0.03371767,4.7207437,-0.0007265642,4.379363,4.8609343
EBF1,-0.07791986,0.95442486,4.7996063,-0.041398507,-0.05889731,6.2518663,-0.06547866,-0.0011514374,-0.039619606,3.1263375,-0.0615228,-0.047294308,6.9872255,-0.017474553,4.861534,7.2397866
HEXIM1,-0.05180915,0.9615858,1.6257999,-0.027671648,-0.04442064,4.3168335,-0.04210956,-0.0055968487,-0.019963106,2.387591,-0.043253385,-0.035225093,4.681253,-0.017987544,3.1500163,4.7009783
TIMP3,-0.07911456,0.9655009,4.8213253,-0.041978598,-0.059966616,6.362401,-0.06635843,-0.0014073385,-0.040068153,3.1919904,-0.06247688,-0.048071392,7.0940104,-0.017635493,4.935122,7.3433022
NR4A1,-0.07102811,1.0197082,3.7451737,-0.037572537,-0.056358382,5.734398,-0.058232944,-0.0034116535,-0.0338919,3.0771296,-0.05651005,-0.0460064,6.4684434,-0.01893871,4.323643,6.6004295
SIX5,-0.07902352,0.9672353,4.819585,-0.04187382,-0.059804738,6.353504,-0.06629098,-0.0013676692,-0.040045243,3.187687,-0.062431056,-0.04791385,7.08165,-0.017586758,4.925406,7.32927
ZFP423,-0.07966761,0.9731314,4.830302,-0.04217634,-0.06035404,6.402912,-0.06669514,-0.0015145891,-0.040317263,3.2131863,-0.06286544,-0.048358824,7.1401343,-0.017743085,4.964361,7.3797674
TNS4,-0.066628315,0.67761016,4.0012374,-0.030797014,-0.057568483,5.104106,-0.053401053,0.05206599,-0.027880648,2.3418398,-0.050404266,-0.041010957,5.656616,-0.020910962,3.9588034,6.309768
GM24616,-0.06838897,1.286664,1.6657183,-0.03635373,-0.059681267,5.809684,-0.053088672,-0.009634013,-0.026280645,3.2899857,-0.055915944,-0.047855772,6.2399187,-0.02290319,4.1235447,6.082191
KHDRBS1,-0.076854296,0.94379914,4.7818265,-0.040913694,-0.058011007,6.179202,-0.06486591,-0.0009497086,-0.03918168,3.0818627,-0.06084243,-0.046542425,6.880583,-0.017050061,4.8056326,7.153668
THRAP3,-0.07759455,0.9498957,4.794422,-0.041229963,-0.058618605,6.2415047,-0.065342136,-0.0010840988,-0.03946656,3.1197627,-0.061403327,-0.04699462,6.946103,-0.017212505,4.8449206,7.213208
PHB2,-0.07873395,0.96396345,4.815793,-0.04171203,-0.059546914,6.3268566,-0.06605679,-0.0013174214,-0.039954737,3.1712272,-0.062222525,-0.047712363,7.051406,-0.017486509,4.907869,7.301582
KLF15,-0.080025844,0.9770645,4.8380213,-0.04232588,-0.06064658,6.431102,-0.06692678,-0.0015895249,-0.04046362,3.233693,-0.06315423,-0.04857003,7.174618,-0.017804103,4.9820676,7.4079514
RASGRP2,-0.07746737,0.947063,4.7909217,-0.04117689,-0.058551203,6.232085,-0.065273814,-0.001092656,-0.039394997,3.1145077,-0.061279852,-0.046951838,6.938374,-0.01721199,4.8406734,7.2043476
TNK2,-0.078557126,0.96213925,4.8104057,-0.04159491,-0.059394367,6.3113728,-0.065897256,-0.0012854777,-0.03988698,3.1624,-0.06207574,-0.04760579,7.0322375,-0.017451853,4.8953342,7.285018
HIST1H3H,-0.07655902,0.7249691,4.512603,-0.038648166,-0.06149774,6.59031,-0.06393006,-0.003869999,-0.038309984,3.4784093,-0.059146285,-0.049499996,6.8479137,-0.015814971,4.8538,7.06919
STARD8,-0.078641325,0.9601661,4.805003,-0.04151625,-0.059420332,6.3192377,-0.06588033,-0.0013065947,-0.039887488,3.168064,-0.06211316,-0.047597326,7.0341277,-0.0174007,4.8967185,7.281728
GTF2I,-0.078280635,0.9553943,4.8131294,-0.041591648,-0.059201207,6.293642,-0.065811016,-0.0012083445,-0.039763723,3.150687,-0.061873335,-0.04747173,7.01671,-0.017395418,4.8872113,7.272611
LEFTY1,-0.07632677,0.36718124,4.135063,-0.039678145,-0.05441627,6.192951,-0.059470672,-0.0035079157,-0.039822057,2.8565507,-0.06067396,-0.039380915,7.0652647,-0.010878682,4.366109,6.675667
EPAS1,-0.06716601,0.6086728,4.644056,-0.042199153,-0.047784906,5.6824694,-0.05399845,0.69600993,-0.03525779,2.7661426,-0.05681117,-0.04177632,5.6623116,-0.007380907,4.0568786,5.968041
GM10259,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
RFX2,-0.08008263,0.9802177,4.839529,-0.042311687,-0.06065368,6.4296656,-0.06698655,-0.0016165521,-0.04048998,3.2331188,-0.06320163,-0.048549592,7.17892,-0.017819308,4.985839,7.4084215
PFKP,-0.07854196,0.9608092,4.811025,-0.041594967,-0.059395477,6.3115387,-0.06593032,-0.0013108356,-0.039852493,3.1631656,-0.06208952,-0.04757784,7.032301,-0.017464314,4.8964677,7.281443
B2M,-0.07900221,0.9683748,4.8171263,-0.041899055,-0.05977879,6.349601,-0.066289015,-0.0013679399,-0.040051945,3.1809852,-0.062425587,-0.04787537,7.079607,-0.017564466,4.926855,7.3258605
PELP1,-0.07866303,0.9619208,4.8140454,-0.041723035,-0.05949899,6.328451,-0.066073194,-0.0012730724,-0.03989727,3.1716325,-0.062166817,-0.047683723,7.0470185,-0.017442655,4.908214,7.3026156
NUP210,-0.08039946,0.9832224,4.844763,-0.042472295,-0.060930975,6.4542875,-0.06717838,-0.0016775596,-0.04062813,3.247675,-0.06341356,-0.04879035,7.208495,-0.017920097,5.0037384,7.43533
UNG,-0.07987706,0.9818577,4.8369017,-0.04227151,-0.060479555,6.407364,-0.066816606,-0.0015498014,-0.040435903,3.2189207,-0.06307289,-0.04842549,7.15993,-0.017863518,4.97002,7.388759
P4HA1,-0.079980105,0.97514284,4.8355374,-0.042241342,-0.060574178,6.4232836,-0.06686431,-0.0015673686,-0.04042438,3.2286654,-0.063074544,-0.04850584,7.1697583,-0.017812567,4.9781322,7.40155
POU5F1,-0.051646817,0.9739301,1.5252043,-0.027651228,-0.044613376,4.3202095,-0.041805066,-0.0058989064,-0.019638201,2.4027507,-0.04320768,-0.035372417,4.666683,-0.018132223,3.1382039,4.679932
HIST1H1B,-0.07737346,0.94926655,4.794783,-0.041183423,-0.058500923,6.230117,-0.06525191,-0.0010522935,-0.03938263,3.11413,-0.06125543,-0.046914056,6.9299326,-0.017210262,4.8368306,7.201256
GM37917,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
ABTB1,-0.07826365,0.95863736,4.806333,-0.041487932,-0.05913844,6.2848024,-0.06576124,-0.0012415822,-0.039746556,3.1442204,-0.061868653,-0.047365595,7.0089593,-0.017399669,4.8812594,7.258651
RCOR2,-0.07937884,0.96718395,4.8341484,-0.042035725,-0.06011204,6.3787985,-0.06655552,-0.0014733134,-0.040207308,3.1992068,-0.06267405,-0.048143964,7.114988,-0.017637916,4.9522038,7.3585324
MAZ,-0.08018614,0.9827973,4.8418107,-0.042359967,-0.060748342,6.4356575,-0.06699964,-0.001623429,-0.0405511,3.2385924,-0.063281916,-0.04865017,7.185791,-0.017902434,4.9873466,7.4132953
TMEM144,-0.07925152,0.9668243,4.8188963,-0.041892715,-0.060045484,6.379367,-0.06641324,-0.0014832248,-0.040103357,3.2072585,-0.06258874,-0.048112467,7.099465,-0.017604452,4.936836,7.3473725
KIT,-0.07703109,0.7332532,4.517901,-0.03888831,-0.06188665,6.629942,-0.06428093,-0.0039661876,-0.03849226,3.5004876,-0.059532728,-0.049772397,6.8904324,-0.015905047,4.8814764,7.1074405
SLCO3A1,-0.06567156,1.362201,3.5468078,-0.037182156,-0.04576261,5.0433846,-0.06764198,-0.0013926647,-0.02983004,3.1491048,-0.05422412,-0.044087987,5.870547,-0.009707001,5.003508,6.7015867
MAPK11,-0.07986558,0.97789496,4.832832,-0.042232707,-0.06050546,6.414259,-0.0668308,-0.0015795084,-0.040398885,3.2233942,-0.06303552,-0.04845804,7.158414,-0.017798657,4.973516,7.393603
CTSA,-0.080021605,0.9854387,4.8478146,-0.04237112,-0.06070008,6.431426,-0.06700829,-0.0016189893,-0.040511098,3.2381623,-0.063225575,-0.04864659,7.172115,-0.017885407,4.9804425,7.4166803
BASP1,-0.07917451,0.9680697,4.829508,-0.04196787,-0.05996383,6.3661213,-0.06637928,-0.0014055108,-0.040138777,3.196466,-0.062573336,-0.048046734,7.0944996,-0.017650997,4.9341593,7.3417616
DKC1,-0.078672625,0.9650877,4.8190827,-0.041782394,-0.05957584,6.341055,-0.066115424,-0.0012631412,-0.03991028,3.1832726,-0.06225646,-0.04775737,7.0456285,-0.01740576,4.909262,7.3114867
ULK1,-0.07876199,0.9634369,4.811808,-0.041764505,-0.059592508,6.3300877,-0.06606321,-0.0013068871,-0.039940152,3.1729875,-0.06222711,-0.047785833,7.0542016,-0.01754427,4.909427,7.3076277
GLDC,-0.0801476,0.97910607,4.837042,-0.042313766,-0.060699932,6.4370823,-0.06700663,-0.0016087524,-0.040497407,3.2394903,-0.06322613,-0.04860223,7.183409,-0.017808544,4.988399,7.414225
ZIC3,-0.0604625,0.99068886,2.618892,-0.032059066,-0.04961334,4.9322243,-0.04976811,-0.0046582795,-0.026136689,2.7040913,-0.049612913,-0.04011972,5.5204616,-0.018575814,3.7012432,5.6121798
AKT1,-0.08001025,0.97760993,4.837804,-0.04230207,-0.060625684,6.427994,-0.06695049,-0.0016070307,-0.040449522,3.2298918,-0.06313403,-0.048539836,7.173036,-0.017795203,4.984201,7.406406
HMGA2,-0.0785548,0.9522239,4.8281345,-0.04181467,-0.059595246,6.3164873,-0.06598815,-0.0013342171,-0.039942075,3.166821,-0.062183928,-0.047691002,7.0492673,-0.017551353,4.9037294,7.30815
SMAD7,-0.07772675,0.9532859,4.806132,-0.041353006,-0.058715638,6.25058,-0.06547892,-0.001067507,-0.039564345,3.1214147,-0.061500363,-0.0470769,6.960327,-0.017202174,4.856269,7.228762
BCAM,-0.07718502,0.9443822,4.7823205,-0.0409855,-0.058287084,6.2127295,-0.0650516,-0.0010280756,-0.039275203,3.1043587,-0.061085694,-0.04673921,6.9061337,-0.017098537,4.82147,7.1780577
MIR7003,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
PCOLCE,-0.07867241,0.9610723,4.8100905,-0.041639388,-0.059534397,6.332258,-0.0660138,-0.0012970333,-0.039880298,3.1782713,-0.062122025,-0.04775448,7.0445347,-0.01744613,4.9040933,7.3044853
GM26917,-0.06953886,1.2064581,1.6625265,-0.03450408,-0.0585688,5.451479,-0.05086434,-0.011438135,-0.02781457,3.3076982,-0.057814173,-0.049365897,5.929328,-0.025364392,3.9062312,5.859088
BEX1,-0.07263976,0.70817024,3.861173,-0.047946334,-0.06405656,6.4496317,-0.060533956,-0.006938564,-0.03319024,2.4802618,-0.06783509,-0.040470194,6.580639,-0.02236786,4.120615,7.185883
RYBP,-0.07077932,0.97436637,4.0023146,-0.037506368,-0.055118177,5.686301,-0.058553446,-0.0021278257,-0.034635704,2.9792066,-0.056075435,-0.044926975,6.421335,-0.01788433,4.339549,6.600512
HDAC11,-0.080531605,0.9867357,4.840173,-0.04252726,-0.061064634,6.462471,-0.06726735,-0.0017475587,-0.040661577,3.2533922,-0.063501656,-0.048885148,7.2243886,-0.017987017,5.009872,7.4476867
SATB2,-0.077381745,0.94780713,4.7887044,-0.041188702,-0.058539595,6.222295,-0.0651276,-0.0010891868,-0.039399825,3.1108325,-0.061254486,-0.046971552,6.928077,-0.017327555,4.8302,7.1955853
CBX7,-0.058421683,1.0945144,1.7457739,-0.03142143,-0.05062623,4.924429,-0.047223315,-0.00707852,-0.02281102,2.760336,-0.04838261,-0.040456083,5.31526,-0.019833475,3.553072,5.342855
HDAC1,-0.05921605,0.9927642,2.4363365,-0.031204974,-0.049037028,4.8482513,-0.048533812,-0.004961504,-0.025142696,2.679835,-0.048684597,-0.039650705,5.3995037,-0.018746585,3.6175246,5.4782805
AU018091,-0.0794034,0.966909,4.823789,-0.041991986,-0.06015148,6.3854237,-0.0664544,-0.0014702365,-0.040178485,3.209499,-0.06266597,-0.048229106,7.1146684,-0.0176517,4.9418545,7.3610363
DDX5,-0.076201834,0.9334975,4.7616053,-0.040595558,-0.057442017,6.128063,-0.0643749,-0.000801321,-0.038878977,3.0520177,-0.06035029,-0.046077218,6.8218303,-0.016892288,4.7643547,7.096546
ZBTB10,-0.07886142,0.96732986,4.8188505,-0.041791935,-0.05965092,6.331935,-0.06614442,-0.0013426475,-0.040002923,3.174877,-0.06230713,-0.047787845,7.0674243,-0.01760137,4.91241,7.3101234
NUPR1,-0.07876297,0.9594283,4.8088346,-0.041598782,-0.059589278,6.346467,-0.06607349,-0.0013501097,-0.039899316,3.1892757,-0.062235843,-0.047755785,7.0457177,-0.017345965,4.909179,7.305101
RPL22L1,-0.076645575,0.9395968,4.7663307,-0.040802125,-0.057826895,6.167406,-0.06482248,-0.00093083485,-0.03900412,3.0729604,-0.060676746,-0.046306733,6.8677907,-0.016941994,4.7990546,7.134883
BNIP3,-0.07972951,0.97495276,4.8357534,-0.042179417,-0.06041373,6.4103413,-0.066728845,-0.0015245961,-0.040365975,3.2237403,-0.06293972,-0.048428733,7.1433077,-0.017748337,4.964845,7.3873544
ETV3,-0.079952925,0.9782445,4.8329697,-0.042242445,-0.060546007,6.419841,-0.06687564,-0.0015798163,-0.040417388,3.2283976,-0.06308636,-0.04847696,7.1676803,-0.017812788,4.975776,7.398363
GM25500,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
VIM,-0.079772644,0.97529876,4.836911,-0.042259116,-0.06047725,6.409848,-0.06679665,-0.0015595247,-0.0403643,3.221893,-0.062985346,-0.04845012,7.1544304,-0.017830677,4.9678245,7.3921666
MIR466O,-0.068189315,1.2690234,1.6685946,-0.036329057,-0.059624147,5.7951784,-0.053093128,-0.009769369,-0.02617039,3.2826846,-0.05576553,-0.047744993,6.2392073,-0.0229439,4.1177034,6.0760365
AMOT,-0.077737264,0.93468606,4.79252,-0.04110761,-0.05868986,6.2553015,-0.06532741,-0.0011897665,-0.039486796,3.1249478,-0.061306722,-0.047111314,6.9512086,-0.017069466,4.861526,7.216993
CALU,-0.068628274,1.319941,4.684684,-0.03383375,-0.05529974,6.252163,-0.053849712,0.046360493,-0.039142907,3.7394133,-0.051330097,-0.05257399,6.1912265,-0.023134736,4.446039,6.5147414
NR1D2,-0.07905156,0.9717057,4.8330393,-0.041978545,-0.059804153,6.347398,-0.06634032,-0.0013352071,-0.04013329,3.1815634,-0.0624904,-0.04792309,7.084414,-0.017604018,4.927651,7.3327928
FRMD4A,-0.078904174,0.96225333,4.8113594,-0.041732688,-0.05966389,6.3383636,-0.06612586,-0.0013527635,-0.039964724,3.177364,-0.06227485,-0.047809344,7.067504,-0.017548202,4.9155025,7.31251
MGST3,-0.079581514,0.96964467,4.8310566,-0.042093836,-0.06029351,6.404608,-0.06669666,-0.0015184524,-0.04025315,3.2194839,-0.06284123,-0.048313506,7.1322474,-0.017643688,4.963685,7.3778872
MAPK13,-0.08047005,0.9822791,4.8403544,-0.042456772,-0.061025567,6.460946,-0.06717845,-0.0017319183,-0.040636852,3.2539988,-0.0634355,-0.048887186,7.2142777,-0.017955234,5.0047784,7.4424453
APEX1,-0.07240912,1.6326952,4.8273053,-0.037130885,-0.057272684,5.419924,-0.06778971,-0.0038801394,-0.038148914,3.4544978,-0.05796397,-0.044939075,7.51165,-0.015031225,3.9772007,7.4470496
GM25835,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
TXNIP,-0.078293696,0.96313506,4.814417,-0.041608457,-0.059211817,6.291854,-0.065796465,-0.0012008469,-0.03981421,3.1516538,-0.061943557,-0.047497056,7.011783,-0.017443107,4.882827,7.272078
EMP2,-0.08007887,0.97759885,4.835935,-0.042293694,-0.06066401,6.4270983,-0.06695398,-0.0016378805,-0.040477607,3.2287996,-0.063156255,-0.048563704,7.178301,-0.017832397,4.9869814,7.4059553
MIR669A-3,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
HDLBP,-0.068712406,1.3238704,4.6860065,-0.033721063,-0.05530958,6.257493,-0.053839,0.045780547,-0.039203573,3.7467127,-0.051355574,-0.052615676,6.189054,-0.023103599,4.446544,6.5151525
PIAS3,-0.08063246,0.98796564,4.855381,-0.042684548,-0.06114714,6.466441,-0.06736207,-0.001710418,-0.0407527,3.2520404,-0.06360566,-0.048956566,7.236148,-0.01805927,5.0188193,7.4582047
GM26060,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
MIS18BP1,-0.079747,0.9806013,4.8412895,-0.04223872,-0.060396694,6.3986597,-0.066727094,-0.0015089588,-0.040421333,3.213803,-0.06297913,-0.048410963,7.1449795,-0.017830623,4.963897,7.3828936
GM28960,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
NR1H2,-0.06539331,1.3599799,3.5520859,-0.037079707,-0.04550572,5.0204115,-0.06747274,-0.0012929952,-0.02974881,3.1314816,-0.054034524,-0.043845236,5.846925,-0.009666454,4.9864893,6.679417
MSC,-0.07667404,0.93671584,4.76884,-0.04078462,-0.057894744,6.164277,-0.06468512,-0.0009589132,-0.039049514,3.0735838,-0.060657352,-0.046429828,6.8680205,-0.017111806,4.79335,7.134029
TFRC,-0.06815222,1.1354024,4.6118054,-0.034216333,-0.053479996,6.5044546,-0.06919285,-0.0077299397,-0.03536747,2.4801867,-0.053414762,-0.038235035,5.910573,-0.010524844,5.0855722,6.025672
PDCD11,-0.0801388,0.9859367,4.836065,-0.042319812,-0.060741637,6.4391584,-0.06699332,-0.0016601076,-0.04055447,3.2391903,-0.06321738,-0.048610516,7.1815248,-0.017856581,4.9879007,7.414379
CITED2,-0.081855975,1.1753097,4.294953,-0.04012701,-0.06055581,5.9053936,-0.06549716,-0.0026619355,-0.037819058,3.3125768,-0.061326046,-0.049419515,7.6667795,-0.024043994,5.336893,6.938485
NDN,-0.07923295,0.97164804,4.824587,-0.041995727,-0.059976578,6.3608522,-0.06644085,-0.001433907,-0.040162973,3.18956,-0.062560216,-0.048038814,7.105226,-0.017694652,4.938195,7.345112
GM24201,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
PCBP2,-0.07961518,0.9735796,4.838046,-0.042160854,-0.06026417,6.3941965,-0.066707104,-0.0014783476,-0.040322006,3.2091894,-0.0628524,-0.048265785,7.1376925,-0.0176954,4.9621224,7.376457
GM44206,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
RANBP17,-0.079371825,0.9709751,4.8223267,-0.04199948,-0.060129654,6.387683,-0.066522375,-0.0014824524,-0.040179223,3.2088192,-0.06268999,-0.048174642,7.110234,-0.01761963,4.9458337,7.3582845
GM24289,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
LMO4,-0.08020072,0.9823329,4.837696,-0.042339806,-0.060768455,6.4414434,-0.067039676,-0.0016601512,-0.04053161,3.2419329,-0.063281745,-0.048660774,7.1875744,-0.017858075,4.9900193,7.4178457
ORC2,-0.08097655,0.9893265,4.853482,-0.042724676,-0.061429895,6.503087,-0.06754684,-0.00179674,-0.040850338,3.2791698,-0.063851185,-0.04918771,7.260093,-0.018029304,5.0356674,7.483208
RPL15-PS3,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
SMARCB1,-0.07909205,0.96457034,4.8217306,-0.0418623,-0.059867255,6.350297,-0.06629407,-0.0014051596,-0.040079597,3.1823938,-0.06238616,-0.047986414,7.0896106,-0.017615182,4.930699,7.3348184
ATF7,-0.077876106,0.9512148,4.7978454,-0.041267946,-0.058819626,6.257985,-0.06541604,-0.0011256313,-0.039595563,3.1313066,-0.061549816,-0.047178175,6.9691358,-0.017288666,4.857703,7.228287
NPHS1,-0.080400616,0.9814947,4.8437166,-0.042597942,-0.060992807,6.454028,-0.06717099,-0.0016603812,-0.0406292,3.2432976,-0.06342216,-0.04884719,7.2113857,-0.017957343,5.0083985,7.441878
CNOT3,-0.067262955,0.95040077,3.6786954,-0.03607284,-0.052672155,5.4321814,-0.05595397,-0.0022185657,-0.032203507,2.8342745,-0.053849157,-0.042929772,6.109702,-0.01770707,4.170778,6.267003
TGIF1,-0.05821028,0.9616314,2.5078003,-0.030692628,-0.047768056,4.7367306,-0.04797125,-0.0043751663,-0.02496807,2.5873294,-0.04770559,-0.038510904,5.298484,-0.018231455,3.5582716,5.3747883
ARID3B,-0.07541133,0.91667634,4.728723,-0.04022643,-0.056861836,6.075979,-0.06387695,-0.0007240722,-0.038452473,3.0149105,-0.059691586,-0.045598626,6.7546988,-0.016685199,4.731802,7.033447
HIST1H2BK,-0.07730902,0.94803333,4.7948713,-0.0411794,-0.05835269,6.2037935,-0.06514042,-0.0009772318,-0.039397374,3.094489,-0.061097525,-0.04685312,6.9321923,-0.01724882,4.830417,7.1957955
MANF,-0.079223424,0.9694275,4.8263583,-0.041943662,-0.059954464,6.3698235,-0.06641872,-0.0014074974,-0.040153045,3.1985128,-0.06258943,-0.048035026,7.0972123,-0.017572513,4.9364004,7.344093
GM4202,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
PHF20,-0.08028129,0.98053306,4.8443584,-0.04244302,-0.060814645,6.4447956,-0.067118764,-0.0016112966,-0.040569104,3.2407718,-0.0633249,-0.048697215,7.1994243,-0.017871777,4.998999,7.428928
STAT5B,-0.08073852,0.9883979,4.8488107,-0.042589817,-0.061207976,6.4804955,-0.06735823,-0.0017558208,-0.040770207,3.2653108,-0.06367277,-0.049012717,7.2357,-0.0180092,5.019158,7.4583097
SLC16A1,-0.06537933,1.3599813,3.5484505,-0.03706385,-0.045528855,5.0240793,-0.06743657,-0.0013100879,-0.029748175,3.1352837,-0.054052167,-0.043861866,5.842776,-0.009637783,4.983481,6.6781216
TYRO3,-0.080251366,0.97808605,4.842244,-0.042437382,-0.06083337,6.443532,-0.06708593,-0.0016225696,-0.040539876,3.2366872,-0.06326999,-0.048675627,7.201316,-0.017894024,4.9965,7.428586
RAD51,-0.07964259,0.97050905,4.829793,-0.042081393,-0.060300015,6.399723,-0.06668119,-0.0015181755,-0.04027653,3.2141488,-0.062825084,-0.048287444,7.1382937,-0.017698374,4.9616394,7.3744087
GATA6,-0.07946262,1.1436553,4.224195,-0.038807224,-0.058557633,5.7116175,-0.063755386,-0.0022745766,-0.03671415,3.2070618,-0.05944825,-0.047867965,7.4458923,-0.023502907,5.1969857,6.7291503
SKIL,-0.07960236,0.971471,4.827986,-0.042086165,-0.06029927,6.3969135,-0.066645674,-0.0015264814,-0.040281907,3.2142963,-0.06281307,-0.04830775,7.134132,-0.017719302,4.9580936,7.374562
EFEMP2,-0.08025236,0.9798679,4.838055,-0.042421393,-0.060880337,6.4481335,-0.067114025,-0.0016981877,-0.040533397,3.2422552,-0.06327855,-0.0487595,7.198434,-0.017905112,4.9991264,7.429499
RNF19A,-0.07870595,0.96405303,4.8105245,-0.041637383,-0.059495144,6.3256674,-0.06605093,-0.0013246988,-0.039914038,3.1713693,-0.062180527,-0.04765272,7.04696,-0.017459147,4.905086,7.294496
AMOTL2,-0.07835833,0.9612013,4.813096,-0.041579302,-0.059216764,6.2919817,-0.06583061,-0.0012149471,-0.03981597,3.1509528,-0.061942484,-0.04746341,7.0210056,-0.017430028,4.885615,7.272739
STAT4,-0.078083664,0.95681405,4.8163886,-0.041539382,-0.059023935,6.2817154,-0.06574908,-0.0011678553,-0.03970016,3.1441522,-0.06182787,-0.047305737,6.9945836,-0.017309075,4.8749113,7.2564864
MCM4,-0.07923555,0.96624035,4.8341913,-0.041834597,-0.05983364,6.3464794,-0.066315494,-0.0013818748,-0.040140323,3.184516,-0.06246158,-0.047988117,7.1022277,-0.017576281,4.9312153,7.3389974
